Station name	Scarrawalsh
Station number	12001
Time series name	WEB.Day.Mean
From	1955/09/05 00:00:00
To	2022/05/02 00:00:00
Unit	cubic meter per second

Date	Value	Quality
1991/08/11 00:00:00	7.833	F
1991/08/12 00:00:00	7.876	F
1991/08/13 00:00:00	7.179	F
1991/08/14 00:00:00	6.827	F
1991/08/15 00:00:00	6.536	F
1991/08/16 00:00:00	6.412	F
1991/08/17 00:00:00	6.092	F
1991/08/18 00:00:00	5.956	F
1991/08/19 00:00:00	5.524	F
1991/08/20 00:00:00	5.594	F
1991/08/21 00:00:00	5.782	F
1991/08/22 00:00:00	5.646	F
1991/08/23 00:00:00	5.603	F
1991/08/24 00:00:00	6.472	F
1991/08/25 00:00:00	6.721	F
1991/08/26 00:00:00	5.558	F
1991/08/27 00:00:00	5.233	F
1991/08/28 00:00:00	5.393	F
1991/08/29 00:00:00	4.972	F
1991/08/30 00:00:00	5.204	F
1991/08/31 00:00:00	5.110	F
1991/09/01 00:00:00	4.757	F
1991/09/02 00:00:00	4.714	F
1991/09/03 00:00:00	4.275	F
1991/09/04 00:00:00	4.006	F
1991/09/05 00:00:00	3.938	F
1991/09/06 00:00:00	3.703	F
1991/09/07 00:00:00	3.635	F
1991/09/08 00:00:00	3.496	F
1991/09/09 00:00:00	3.216	F
1991/09/10 00:00:00	3.143	F
1991/09/11 00:00:00	2.946	F
1991/09/12 00:00:00	2.918	F
1991/09/13 00:00:00	2.839	F
1991/09/14 00:00:00	2.611	F
1991/09/15 00:00:00	2.710	F
1991/09/16 00:00:00	4.270	F
1991/09/17 00:00:00	6.299	F
1991/09/18 00:00:00	4.044	F
1991/09/19 00:00:00	3.017	F
1991/09/20 00:00:00	2.532	F
1991/09/21 00:00:00	2.421	F
1991/09/22 00:00:00	2.501	F
1991/09/23 00:00:00	3.633	F
1991/09/24 00:00:00	3.415	F
1991/09/25 00:00:00	3.349	F
1991/09/26 00:00:00	3.258	F
1991/09/27 00:00:00	2.913	F
1991/09/28 00:00:00	7.311	F
1991/09/29 00:00:00	39.995	F
1991/09/30 00:00:00	11.553	F
1991/10/01 00:00:00	7.707	F
1991/10/02 00:00:00	6.770	F
1991/10/03 00:00:00	5.665	F
1991/10/04 00:00:00	5.286	F
1991/10/05 00:00:00	6.854	F
1991/10/06 00:00:00	10.711	F
1991/10/07 00:00:00	6.511	F
1991/10/08 00:00:00	9.934	F
1991/10/09 00:00:00	6.694	F
1991/10/10 00:00:00	20.622	F
1991/10/11 00:00:00	22.964	F
1991/10/12 00:00:00	14.638	F
1991/10/13 00:00:00	10.837	F
1991/10/14 00:00:00	8.942	F
1991/10/15 00:00:00	8.728	F
1991/10/16 00:00:00	7.798	F
1991/10/17 00:00:00	7.626	F
1991/10/18 00:00:00	6.945	F
1991/10/19 00:00:00	6.344	F
1991/10/20 00:00:00	6.048	F
1991/10/21 00:00:00	5.602	F
1991/10/22 00:00:00	5.489	F
1991/10/23 00:00:00	5.550	F
1991/10/24 00:00:00	5.763	F
1991/10/25 00:00:00	5.251	F
1991/10/26 00:00:00	5.434	F
1991/10/27 00:00:00	6.082	F
1991/10/28 00:00:00	6.098	F
1991/10/29 00:00:00	11.266	F
1991/10/30 00:00:00	28.194	F
1991/10/31 00:00:00	52.605	F
1991/11/01 00:00:00	59.746	31
1991/11/02 00:00:00	34.866	F
1991/11/03 00:00:00	34.157	F
1991/11/04 00:00:00	28.857	F
1991/11/05 00:00:00	30.681	F
1991/11/06 00:00:00	24.694	F
1991/11/07 00:00:00	22.719	F
1991/11/08 00:00:00	22.207	F
1991/11/09 00:00:00	22.629	F
1991/11/10 00:00:00	21.442	F
1991/11/11 00:00:00	23.438	F
1991/11/12 00:00:00	25.890	F
1991/11/13 00:00:00	30.690	F
1991/11/14 00:00:00	26.879	F
1991/11/15 00:00:00	22.561	F
1991/11/16 00:00:00	18.861	F
1991/11/17 00:00:00	20.208	F
1991/11/18 00:00:00	28.743	F
1991/11/19 00:00:00	36.804	F
1991/11/20 00:00:00	26.685	F
1991/11/21 00:00:00	22.420	F
1991/11/22 00:00:00	21.705	F
1991/11/23 00:00:00	20.160	F
1991/11/24 00:00:00	25.928	F
1991/11/25 00:00:00	83.114	31
1991/11/26 00:00:00	44.965	31
1991/11/27 00:00:00	35.612	F
1991/11/28 00:00:00	35.476	F
1991/11/29 00:00:00	34.178	F
1991/11/30 00:00:00	29.319	F
1991/12/01 00:00:00	25.279	F
1991/12/02 00:00:00	23.123	F
1991/12/03 00:00:00	20.803	F
1991/12/04 00:00:00	20.110	F
1991/12/05 00:00:00	20.193	F
1991/12/06 00:00:00	19.269	F
1991/12/07 00:00:00	17.799	F
1991/12/08 00:00:00	17.137	F
1991/12/09 00:00:00	15.935	F
1991/12/10 00:00:00	15.184	F
1991/12/11 00:00:00	15.228	F
1991/12/12 00:00:00	15.010	F
1991/12/13 00:00:00	14.454	F
1991/12/14 00:00:00	14.070	F
1991/12/15 00:00:00	17.993	F
1991/12/16 00:00:00	26.438	F
1991/12/17 00:00:00	20.762	F
1991/12/18 00:00:00	21.804	F
1991/12/19 00:00:00	23.298	F
1991/12/20 00:00:00	27.198	F
1991/12/21 00:00:00	29.401	F
1991/12/22 00:00:00	26.004	F
1991/12/23 00:00:00	20.755	F
1991/12/24 00:00:00	20.576	F
1991/12/25 00:00:00	18.180	F
1991/12/26 00:00:00	17.429	F
1991/12/27 00:00:00	17.327	F
1991/12/28 00:00:00	16.544	F
1991/12/29 00:00:00	15.855	F
1991/12/30 00:00:00	15.445	F
1991/12/31 00:00:00	15.391	F
1992/01/01 00:00:00	14.819	F
1992/01/02 00:00:00	14.606	F
1992/01/03 00:00:00	14.409	F
1992/01/04 00:00:00	17.915	F
1992/01/05 00:00:00	27.294	F
1992/01/06 00:00:00	28.655	F
1992/01/07 00:00:00	20.139	F
1992/01/08 00:00:00	20.956	F
1992/01/09 00:00:00	21.960	F
1992/01/10 00:00:00	19.203	F
1992/01/11 00:00:00	17.448	F
1992/01/12 00:00:00	16.803	F
1992/01/13 00:00:00	16.143	F
1992/01/14 00:00:00	15.509	F
1992/01/15 00:00:00	15.253	F
1992/01/16 00:00:00	15.677	F
1992/01/17 00:00:00	15.255	F
1992/01/18 00:00:00	14.998	F
1992/01/19 00:00:00	14.461	F
1992/01/20 00:00:00	13.527	F
1992/01/21 00:00:00	12.958	F
1992/01/22 00:00:00	12.243	F
1992/01/23 00:00:00	11.154	F
1992/01/24 00:00:00	9.982	F
1992/01/25 00:00:00	9.192	F
1992/01/26 00:00:00	12.138	F
1992/01/27 00:00:00	9.589	F
1992/01/28 00:00:00	8.748	F
1992/01/29 00:00:00	8.062	F
1992/01/30 00:00:00	7.759	F
1992/01/31 00:00:00	7.897	F
1992/02/01 00:00:00	7.456	F
1992/02/02 00:00:00	8.581	F
1992/02/03 00:00:00	9.002	F
1992/02/04 00:00:00	9.745	F
1992/02/05 00:00:00	10.115	F
1992/02/06 00:00:00	9.591	F
1992/02/07 00:00:00	9.068	F
1992/02/08 00:00:00	9.015	F
1992/02/09 00:00:00	10.072	F
1992/02/10 00:00:00	13.031	F
1992/02/11 00:00:00	10.276	F
1992/02/12 00:00:00	15.338	F
1992/02/13 00:00:00	23.192	F
1992/02/14 00:00:00	14.165	F
1992/02/15 00:00:00	14.277	F
1992/02/16 00:00:00	11.973	F
1992/02/17 00:00:00	11.490	F
1992/02/18 00:00:00	13.374	F
1992/02/19 00:00:00	14.403	F
1992/02/20 00:00:00	12.746	F
1992/02/21 00:00:00	12.024	F
1992/02/22 00:00:00	11.754	F
1992/02/23 00:00:00	11.305	F
1992/02/24 00:00:00	11.354	F
1992/02/25 00:00:00	11.229	F
1992/02/26 00:00:00	10.974	F
1992/02/27 00:00:00	15.296	F
1992/02/28 00:00:00	25.016	F
1992/02/29 00:00:00	15.531	F
1992/03/01 00:00:00	17.214	F
1992/03/02 00:00:00	18.328	F
1992/03/03 00:00:00	14.381	F
1992/03/04 00:00:00	14.335	F
1992/03/05 00:00:00	14.051	F
1992/03/06 00:00:00	14.050	F
1992/03/07 00:00:00	32.434	F
1992/03/08 00:00:00	19.155	F
1992/03/09 00:00:00	13.989	F
1992/03/10 00:00:00	18.025	F
1992/03/11 00:00:00	16.182	F
1992/03/12 00:00:00	19.778	F
1992/03/13 00:00:00	18.985	F
1992/03/14 00:00:00	17.303	F
1992/03/15 00:00:00	15.106	F
1992/03/16 00:00:00	14.607	F
1992/03/17 00:00:00	13.505	F
1992/03/18 00:00:00	12.881	F
1992/03/19 00:00:00	12.795	F
1992/03/20 00:00:00	12.376	F
1992/03/21 00:00:00	13.504	F
1992/03/22 00:00:00	22.251	F
1992/03/23 00:00:00	19.107	F
1992/03/24 00:00:00	14.062	F
1992/03/25 00:00:00	11.807	F
1992/03/26 00:00:00	12.626	F
1992/03/27 00:00:00	11.937	F
1992/03/28 00:00:00	10.997	F
1992/03/29 00:00:00	11.163	F
1992/03/30 00:00:00	13.242	F
1992/03/31 00:00:00	12.352	F
1992/04/01 00:00:00	16.107	F
1992/04/02 00:00:00	14.786	F
1992/04/03 00:00:00	14.511	F
1992/04/04 00:00:00	12.518	F
1992/04/05 00:00:00	11.649	F
1992/04/06 00:00:00	13.997	F
1992/04/07 00:00:00	17.718	F
1992/04/08 00:00:00	19.423	F
1992/04/09 00:00:00	14.042	F
1992/04/10 00:00:00	12.396	F
1992/04/11 00:00:00	11.696	F
1992/04/12 00:00:00	11.714	F
1992/04/13 00:00:00	12.377	F
1992/04/14 00:00:00	13.413	F
1992/04/15 00:00:00	16.449	F
1992/04/16 00:00:00	13.703	F
1992/04/17 00:00:00	13.083	F
1992/04/18 00:00:00	13.704	F
1992/04/19 00:00:00	13.243	F
1992/04/20 00:00:00	12.889	F
1992/04/21 00:00:00	12.563	F
1992/04/22 00:00:00	12.886	F
1992/04/23 00:00:00	14.770	F
1992/04/24 00:00:00	32.959	F
1992/04/25 00:00:00	28.860	F
1992/04/26 00:00:00	20.199	F
1992/04/27 00:00:00	21.296	F
1992/04/28 00:00:00	17.158	F
1992/04/29 00:00:00	15.626	F
1992/04/30 00:00:00	17.049	F
1992/05/01 00:00:00	22.186	F
1992/05/02 00:00:00	18.234	F
1992/05/03 00:00:00	15.977	F
1992/05/04 00:00:00	15.686	F
1992/05/05 00:00:00	16.103	F
1992/05/06 00:00:00	15.708	F
1992/05/07 00:00:00	15.485	F
1992/05/08 00:00:00	15.696	F
1992/05/09 00:00:00	15.387	F
1992/05/10 00:00:00	15.703	F
1992/05/11 00:00:00	16.438	F
1992/05/12 00:00:00	16.860	F
1992/05/13 00:00:00	16.635	F
1992/05/14 00:00:00	15.409	F
1992/05/15 00:00:00	14.938	F
1992/05/16 00:00:00	13.981	F
1992/05/17 00:00:00	13.898	F
1992/05/18 00:00:00	13.702	F
1992/05/19 00:00:00	12.705	F
1992/05/20 00:00:00	12.480	F
1992/05/21 00:00:00	12.617	F
1992/05/22 00:00:00	12.599	F
1992/05/23 00:00:00	12.364	F
1992/05/24 00:00:00	12.280	F
1992/05/25 00:00:00	12.407	F
1992/05/26 00:00:00	11.938	F
1992/05/27 00:00:00	11.561	F
1992/05/28 00:00:00	11.484	F
1992/05/29 00:00:00	12.708	F
1992/05/30 00:00:00	13.225	F
1992/05/31 00:00:00	12.761	F
1992/06/01 00:00:00	12.154	F
1992/06/02 00:00:00	11.569	F
1992/06/03 00:00:00	12.065	F
1992/06/04 00:00:00	15.078	F
1992/06/05 00:00:00	13.917	F
1992/06/06 00:00:00	12.722	F
1992/06/07 00:00:00	11.924	F
1992/06/08 00:00:00	10.671	F
1992/06/09 00:00:00	10.080	F
1992/06/10 00:00:00	9.701	F
1992/06/11 00:00:00	9.533	F
1992/06/12 00:00:00	9.601	F
1992/06/13 00:00:00	9.644	F
1992/06/14 00:00:00	9.500	F
1992/06/15 00:00:00	9.522	F
1992/06/16 00:00:00	8.950	F
1992/06/17 00:00:00	8.615	F
1992/06/18 00:00:00	8.441	F
1992/06/19 00:00:00	8.398	F
1992/06/20 00:00:00	8.288	F
1992/06/21 00:00:00	8.105	F
1992/06/22 00:00:00	7.964	F
1992/06/23 00:00:00	7.888	F
1992/06/24 00:00:00	7.500	F
1992/06/25 00:00:00	7.216	F
1992/06/26 00:00:00	6.837	F
1992/06/27 00:00:00	6.084	F
1992/06/28 00:00:00	5.791	F
1992/06/29 00:00:00	5.383	F
1992/06/30 00:00:00	5.154	F
1992/07/01 00:00:00	6.527	F
1992/07/02 00:00:00	5.905	F
1992/07/03 00:00:00	6.921	F
1992/07/04 00:00:00	10.400	F
1992/07/05 00:00:00	7.836	F
1992/07/06 00:00:00	5.643	F
1992/07/07 00:00:00	5.064	F
1992/07/08 00:00:00	5.446	F
1992/07/09 00:00:00	5.756	F
1992/07/10 00:00:00	5.947	F
1992/07/11 00:00:00	6.055	F
1992/07/12 00:00:00	7.094	F
1992/07/13 00:00:00	6.489	F
1992/07/14 00:00:00	6.739	F
1992/07/15 00:00:00	6.676	F
1992/07/16 00:00:00	6.301	F
1992/07/17 00:00:00	6.281	F
1992/07/18 00:00:00	6.086	F
1992/07/19 00:00:00	6.277	F
1992/07/20 00:00:00	6.608	F
1992/07/21 00:00:00	5.674	F
1992/07/22 00:00:00	5.917	F
1992/07/23 00:00:00	6.071	F
1992/07/24 00:00:00	10.655	F
1992/07/25 00:00:00	9.508	F
1992/07/26 00:00:00	7.437	F
1992/07/27 00:00:00	6.800	F
1992/07/28 00:00:00	6.480	F
1992/07/29 00:00:00	5.782	F
1992/07/30 00:00:00	5.415	F
1992/07/31 00:00:00	4.975	F
1992/08/01 00:00:00	4.781	F
1992/08/02 00:00:00	4.640	F
1992/08/03 00:00:00	4.573	F
1992/08/04 00:00:00	4.555	F
1992/08/05 00:00:00	4.941	F
1992/08/06 00:00:00	4.998	F
1992/08/07 00:00:00	4.672	F
1992/08/08 00:00:00	4.598	F
1992/08/09 00:00:00	4.371	F
1992/08/10 00:00:00	4.375	F
1992/08/11 00:00:00	4.199	F
1992/08/12 00:00:00	4.680	F
1992/08/13 00:00:00	7.099	F
1992/08/14 00:00:00	5.860	F
1992/08/15 00:00:00	5.727	F
1992/08/16 00:00:00	8.864	F
1992/08/17 00:00:00	6.096	F
1992/08/18 00:00:00	5.487	F
1992/08/19 00:00:00	4.671	F
1992/08/20 00:00:00	4.265	F
1992/08/21 00:00:00	4.259	F
1992/08/22 00:00:00	4.875	F
1992/08/23 00:00:00	19.135	F
1992/08/24 00:00:00	7.341	F
1992/08/25 00:00:00	5.499	F
1992/08/26 00:00:00	4.750	F
1992/08/27 00:00:00	4.807	F
1992/08/28 00:00:00	4.990	F
1992/08/29 00:00:00	4.448	F
1992/08/30 00:00:00	8.991	F
1992/08/31 00:00:00	11.617	F
1992/09/01 00:00:00	6.836	F
1992/09/02 00:00:00	6.626	F
1992/09/03 00:00:00	6.942	F
1992/09/04 00:00:00	8.337	F
1992/09/05 00:00:00	7.215	F
1992/09/06 00:00:00	5.993	F
1992/09/07 00:00:00	7.368	F
1992/09/08 00:00:00	6.973	F
1992/09/09 00:00:00	5.563	F
1992/09/10 00:00:00	5.030	F
1992/09/11 00:00:00	14.435	F
1992/09/12 00:00:00	17.657	F
1992/09/13 00:00:00	32.912	F
1992/09/14 00:00:00	15.250	F
1992/09/15 00:00:00	12.187	F
1992/09/16 00:00:00	9.952	F
1992/09/17 00:00:00	9.024	F
1992/09/18 00:00:00	8.823	F
1992/09/19 00:00:00	8.294	F
1992/09/20 00:00:00	7.683	F
1992/09/21 00:00:00	7.405	F
1992/09/22 00:00:00	7.023	F
1992/09/23 00:00:00	6.703	F
1992/09/24 00:00:00	6.555	F
1992/09/25 00:00:00	6.597	F
1992/09/26 00:00:00	6.407	F
1992/09/27 00:00:00	6.861	F
1992/09/28 00:00:00	9.323	F
1992/09/29 00:00:00	9.321	F
1992/09/30 00:00:00	11.259	F
1992/10/01 00:00:00	12.771	F
1992/10/02 00:00:00	10.012	F
1992/10/03 00:00:00	10.198	F
1992/10/04 00:00:00	10.130	F
1992/10/05 00:00:00	8.852	F
1992/10/06 00:00:00	7.719	F
1992/10/07 00:00:00	7.386	F
1992/10/08 00:00:00	7.165	F
1992/10/09 00:00:00	7.298	F
1992/10/10 00:00:00	7.286	F
1992/10/11 00:00:00	7.248	F
1992/10/12 00:00:00	7.652	F
1992/10/13 00:00:00	7.350	F
1992/10/14 00:00:00	7.448	F
1992/10/15 00:00:00	7.638	F
1992/10/16 00:00:00	7.731	F
1992/10/17 00:00:00	6.740	F
1992/10/18 00:00:00	6.844	F
1992/10/19 00:00:00	6.408	F
1992/10/20 00:00:00	6.269	F
1992/10/21 00:00:00	6.105	F
1992/10/22 00:00:00	6.488	F
1992/10/23 00:00:00	6.686	F
1992/10/24 00:00:00	6.817	F
1992/10/25 00:00:00	9.546	F
1992/10/26 00:00:00	16.698	F
1992/10/27 00:00:00	9.934	F
1992/10/28 00:00:00	8.981	F
1992/10/29 00:00:00	8.382	F
1992/10/30 00:00:00	8.059	F
1992/10/31 00:00:00	7.276	F
1992/11/01 00:00:00	7.184	F
1992/11/02 00:00:00	7.749	F
1992/11/03 00:00:00	7.477	F
1992/11/04 00:00:00	6.964	F
1992/11/05 00:00:00	6.384	F
1992/11/06 00:00:00	6.282	F
1992/11/07 00:00:00	6.221	F
1992/11/08 00:00:00	6.436	F
1992/11/09 00:00:00	7.521	F
1992/11/10 00:00:00	13.616	F
1992/11/11 00:00:00	11.981	F
1992/11/12 00:00:00	12.944	F
1992/11/13 00:00:00	8.811	F
1992/11/14 00:00:00	8.847	F
1992/11/15 00:00:00	12.135	F
1992/11/16 00:00:00	11.543	F
1992/11/17 00:00:00	12.519	F
1992/11/18 00:00:00	10.660	F
1992/11/19 00:00:00	12.844	F
1992/11/20 00:00:00	10.550	F
1992/11/21 00:00:00	10.526	F
1992/11/22 00:00:00	21.804	F
1992/11/23 00:00:00	26.771	F
1992/11/24 00:00:00	20.520	F
1992/11/25 00:00:00	32.424	F
1992/11/26 00:00:00	19.649	F
1992/11/27 00:00:00	16.808	F
1992/11/28 00:00:00	17.096	F
1992/11/29 00:00:00	16.540	F
1992/11/30 00:00:00	17.161	F
1992/12/01 00:00:00	18.000	F
1992/12/02 00:00:00	30.958	F
1992/12/03 00:00:00	32.768	F
1992/12/04 00:00:00	21.626	F
1992/12/05 00:00:00	19.307	F
1992/12/06 00:00:00	26.777	F
1992/12/07 00:00:00	44.133	F
1992/12/08 00:00:00	26.797	F
1992/12/09 00:00:00	24.323	F
1992/12/10 00:00:00	22.649	F
1992/12/11 00:00:00	20.588	F
1992/12/12 00:00:00	21.316	F
1992/12/13 00:00:00	20.366	F
1992/12/14 00:00:00	18.997	F
1992/12/15 00:00:00	18.696	F
1992/12/16 00:00:00	21.250	F
1992/12/17 00:00:00	22.377	F
1992/12/18 00:00:00	68.760	F
1992/12/19 00:00:00	42.220	F
1992/12/20 00:00:00	27.567	F
1992/12/21 00:00:00	25.606	F
1992/12/22 00:00:00	37.126	F
1992/12/23 00:00:00	30.851	F
1992/12/24 00:00:00	26.366	F
1992/12/25 00:00:00	24.033	F
1992/12/26 00:00:00	22.426	F
1992/12/27 00:00:00	21.088	F
1992/12/28 00:00:00	20.024	F
1992/12/29 00:00:00	18.634	F
1992/12/30 00:00:00	18.128	F
1992/12/31 00:00:00	17.610	F
1993/01/01 00:00:00	23.411	F
1993/01/02 00:00:00	23.370	F
1993/01/03 00:00:00	22.330	F
1993/01/04 00:00:00	35.396	F
1993/01/05 00:00:00	33.333	F
1993/01/06 00:00:00	30.914	F
1993/01/07 00:00:00	28.533	F
1993/01/08 00:00:00	26.817	F
1993/01/09 00:00:00	29.049	F
1993/01/10 00:00:00	30.163	F
1993/01/11 00:00:00	31.256	F
1993/01/12 00:00:00	27.583	F
1993/01/13 00:00:00	29.539	F
1993/01/14 00:00:00	34.109	F
1993/01/15 00:00:00	48.596	F
1993/01/16 00:00:00	43.423	F
1993/01/17 00:00:00	43.815	F
1993/01/18 00:00:00	36.952	F
1993/01/19 00:00:00	37.725	F
1993/01/20 00:00:00	38.277	F
1993/01/21 00:00:00	36.539	F
1993/01/22 00:00:00	34.403	F
1993/01/23 00:00:00	38.214	F
1993/01/24 00:00:00	36.556	F
1993/01/25 00:00:00	31.961	F
1993/01/26 00:00:00	30.249	F
1993/01/27 00:00:00	42.502	F
1993/01/28 00:00:00	39.338	F
1993/01/29 00:00:00	32.908	F
1993/01/30 00:00:00	30.844	F
1993/01/31 00:00:00	30.093	F
1993/02/01 00:00:00	28.250	F
1993/02/02 00:00:00	26.617	F
1993/02/03 00:00:00	25.588	F
1993/02/04 00:00:00	24.379	F
1993/02/05 00:00:00	23.482	F
1993/02/06 00:00:00	22.870	F
1993/02/07 00:00:00	22.260	F
1993/02/08 00:00:00	20.944	F
1993/02/09 00:00:00	20.527	F
1993/02/10 00:00:00	20.152	F
1993/02/11 00:00:00	19.637	F
1993/02/12 00:00:00	19.148	F
1993/02/13 00:00:00	18.159	F
1993/02/14 00:00:00	18.109	F
1993/02/15 00:00:00	19.365	F
1993/02/16 00:00:00	18.796	F
1993/02/17 00:00:00	18.242	F
1993/02/18 00:00:00	18.346	F
1993/02/19 00:00:00	17.661	F
1993/02/20 00:00:00	17.484	F
1993/02/21 00:00:00	16.848	F
1993/02/22 00:00:00	16.697	F
1993/02/23 00:00:00	16.450	F
1993/02/24 00:00:00	15.791	F
1993/02/25 00:00:00	16.990	F
1993/02/26 00:00:00	22.820	F
1993/02/27 00:00:00	22.799	F
1993/02/28 00:00:00	18.374	F
1993/03/01 00:00:00	17.329	F
1993/03/02 00:00:00	17.699	F
1993/03/03 00:00:00	17.404	F
1993/03/04 00:00:00	16.900	F
1993/03/05 00:00:00	16.911	F
1993/03/06 00:00:00	16.975	F
1993/03/07 00:00:00	16.479	F
1993/03/08 00:00:00	15.481	F
1993/03/09 00:00:00	14.722	F
1993/03/10 00:00:00	14.747	F
1993/03/11 00:00:00	14.786	F
1993/03/12 00:00:00	14.697	F
1993/03/13 00:00:00	14.844	F
1993/03/14 00:00:00	14.669	F
1993/03/15 00:00:00	14.622	F
1993/03/16 00:00:00	14.663	F
1993/03/17 00:00:00	15.399	F
1993/03/18 00:00:00	15.384	F
1993/03/19 00:00:00	15.104	F
1993/03/20 00:00:00	14.746	F
1993/03/21 00:00:00	15.116	F
1993/03/22 00:00:00	15.031	F
1993/03/23 00:00:00	14.465	F
1993/03/24 00:00:00	14.299	F
1993/03/25 00:00:00	14.026	F
1993/03/26 00:00:00	14.155	F
1993/03/27 00:00:00	14.566	F
1993/03/28 00:00:00	15.950	F
1993/03/29 00:00:00	17.556	F
1993/03/30 00:00:00	67.839	F
1993/03/31 00:00:00	35.802	F
1993/04/01 00:00:00	33.198	F
1993/04/02 00:00:00	27.046	F
1993/04/03 00:00:00	33.245	F
1993/04/04 00:00:00	47.538	F
1993/04/05 00:00:00	63.719	F
1993/04/06 00:00:00	51.581	F
1993/04/07 00:00:00	46.504	F
1993/04/08 00:00:00	49.236	F
1993/04/09 00:00:00	53.356	F
1993/04/10 00:00:00	49.749	F
1993/04/11 00:00:00	44.905	F
1993/04/12 00:00:00	48.080	F
1993/04/13 00:00:00	46.189	F
1993/04/14 00:00:00	40.749	F
1993/04/15 00:00:00	42.008	F
1993/04/16 00:00:00	38.122	F
1993/04/17 00:00:00	36.822	F
1993/04/18 00:00:00	35.138	F
1993/04/19 00:00:00	34.783	F
1993/04/20 00:00:00	41.645	F
1993/04/21 00:00:00	43.673	F
1993/04/22 00:00:00	35.738	F
1993/04/23 00:00:00	36.077	F
1993/04/24 00:00:00	37.673	F
1993/04/25 00:00:00	35.322	F
1993/04/26 00:00:00	32.199	F
1993/04/27 00:00:00	30.436	F
1993/04/28 00:00:00	30.395	F
1993/04/29 00:00:00	29.486	F
1993/04/30 00:00:00	29.128	F
1993/05/01 00:00:00	28.644	F
1993/05/02 00:00:00	28.577	F
1993/05/03 00:00:00	28.161	F
1993/05/04 00:00:00	27.172	F
1993/05/05 00:00:00	26.938	F
1993/05/06 00:00:00	27.077	F
1993/05/07 00:00:00	26.433	F
1993/05/08 00:00:00	26.811	F
1993/05/09 00:00:00	26.426	F
1993/05/10 00:00:00	26.258	F
1993/05/11 00:00:00	25.899	F
1993/05/12 00:00:00	25.816	F
1993/05/13 00:00:00	26.775	F
1993/05/14 00:00:00	31.929	F
1993/05/15 00:00:00	32.082	F
1993/05/16 00:00:00	31.908	F
1993/05/17 00:00:00	66.457	F
1993/05/18 00:00:00	98.188	31
1993/05/19 00:00:00	48.928	F
1993/05/20 00:00:00	40.663	F
1993/05/21 00:00:00	38.096	F
1993/05/22 00:00:00	38.566	F
1993/05/23 00:00:00	43.905	F
1993/05/24 00:00:00	56.155	F
1993/05/25 00:00:00	73.796	31
1993/05/26 00:00:00	66.587	31
1993/05/27 00:00:00	97.663	31
1993/05/28 00:00:00	71.488	31
1993/05/29 00:00:00	66.576	31
1993/05/30 00:00:00	95.415	31
1993/05/31 00:00:00	87.073	31
1993/06/01 00:00:00	70.310	31
1993/06/02 00:00:00	72.852	31
1993/06/03 00:00:00	69.095	31
1993/06/04 00:00:00	60.214	31
1993/06/05 00:00:00	56.018	31
1993/06/06 00:00:00	52.911	31
1993/06/07 00:00:00	50.076	F
1993/06/08 00:00:00	46.539	F
1993/06/09 00:00:00	45.267	F
1993/06/10 00:00:00	44.720	F
1993/06/11 00:00:00	68.974	F
1993/06/12 00:00:00	174.983	31
1993/06/13 00:00:00	106.826	31
1993/06/14 00:00:00	96.036	31
1993/06/15 00:00:00	108.950	31
1993/06/16 00:00:00	76.761	31
1993/06/17 00:00:00	69.722	31
1993/06/18 00:00:00	70.862	31
1993/06/19 00:00:00	65.645	31
1993/06/20 00:00:00	60.246	31
1993/06/21 00:00:00	56.212	31
1993/06/22 00:00:00	52.398	F
1993/06/23 00:00:00	49.690	F
1993/06/24 00:00:00	44.973	F
1993/06/25 00:00:00	42.473	F
1993/06/26 00:00:00	41.023	F
1993/06/27 00:00:00	38.765	F
1993/06/28 00:00:00	36.724	F
1993/06/29 00:00:00	35.158	F
1993/06/30 00:00:00	34.383	F
1993/07/01 00:00:00	33.260	F
1993/07/02 00:00:00	32.128	F
1993/07/03 00:00:00	30.872	F
1993/07/04 00:00:00	29.728	F
1993/07/05 00:00:00	28.598	F
1993/07/06 00:00:00	27.953	F
1993/07/07 00:00:00	27.750	F
1993/07/08 00:00:00	27.464	F
1993/07/09 00:00:00	27.781	F
1993/07/10 00:00:00	27.881	F
1993/07/11 00:00:00	27.890	F
1993/07/12 00:00:00	27.219	F
1993/07/13 00:00:00	26.915	F
1993/07/14 00:00:00	28.342	F
1993/07/15 00:00:00	30.374	F
1993/07/16 00:00:00	28.801	F
1993/07/17 00:00:00	26.305	F
1993/07/18 00:00:00	27.887	F
1993/07/19 00:00:00	34.330	F
1993/07/20 00:00:00	30.136	F
1993/07/21 00:00:00	26.989	F
1993/07/22 00:00:00	25.808	F
1993/07/23 00:00:00	24.600	F
1993/07/24 00:00:00	24.293	F
1993/07/25 00:00:00	23.775	F
1993/07/26 00:00:00	23.819	F
1993/07/27 00:00:00	23.422	F
1993/07/28 00:00:00	23.486	F
1993/07/29 00:00:00	22.131	F
1993/07/30 00:00:00	20.899	F
1993/07/31 00:00:00	20.152	F
1993/08/01 00:00:00	19.861	F
1993/08/02 00:00:00	19.347	F
1993/08/03 00:00:00	19.771	F
1993/08/04 00:00:00	18.591	F
1993/08/05 00:00:00	17.818	F
1993/08/06 00:00:00	17.668	F
1993/08/07 00:00:00	18.047	F
1993/08/08 00:00:00	17.858	F
1993/08/09 00:00:00	17.689	F
1993/08/10 00:00:00	17.636	F
1993/08/11 00:00:00	17.914	F
